class,line,callee,type,label
BenchmarkTest14681,68,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05871,75,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19046,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10227,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14107,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest21015,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09659,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01515,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17197,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14753,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10920,55,Statement.execute,sqli,falsepositive
BenchmarkTest12772,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest17773,55,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05276,61,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07134,53,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08976,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20948,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18425,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15361,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07175,59,Statement.executeQuery,sqli,falsepositive
BenchmarkTest09023,54,Statement.execute,sqli,falsepositive
BenchmarkTest14100,51,Statement.execute,sqli,falsepositive
BenchmarkTest01541,58,Statement.execute,sqli,falsepositive
BenchmarkTest20398,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest12176,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19061,51,Statement.addBatch,sqli,falsepositive
BenchmarkTest07185,59,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20971,51,Statement.execute,sqli,falsepositive
BenchmarkTest21005,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10262,50,Statement.addBatch,sqli,falsepositive
BenchmarkTest11515,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11493,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest15331,50,Statement.execute,sqli,falsepositive
BenchmarkTest20968,51,Statement.addBatch,sqli,falsepositive
BenchmarkTest19732,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest14663,68,Connection.prepareCall,sqli,falsepositive
BenchmarkTest17815,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest06524,58,Statement.execute,sqli,falsepositive
BenchmarkTest05886,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04107,76,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest16577,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02839,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15894,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest04655,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07124,61,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07170,59,Statement.execute,sqli,falsepositive
BenchmarkTest14075,51,Statement.addBatch,sqli,falsepositive
BenchmarkTest19058,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01571,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10847,55,Connection.prepareCall,sqli,falsepositive
BenchmarkTest11533,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00910,84,Statement.executeQuery,sqli,falsepositive
BenchmarkTest10893,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11578,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest16562,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14045,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14060,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest06456,58,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20307,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05253,59,Connection.prepareCall,sqli,falsepositive
BenchmarkTest09008,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10247,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07139,59,Statement.addBatch,sqli,falsepositive
BenchmarkTest07119,72,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest00885,76,Statement.addBatch,sqli,falsepositive
BenchmarkTest04105,65,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20925,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07187,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07122,66,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07785,68,Statement.execute,sqli,falsepositive
BenchmarkTest09021,54,Statement.execute,sqli,falsepositive
BenchmarkTest04022,65,Connection.prepareCall,sqli,falsepositive
BenchmarkTest15982,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest05926,62,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest19759,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest13475,50,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12244,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest04110,71,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20973,51,Statement.execute,sqli,falsepositive
BenchmarkTest14093,51,Statement.execute,sqli,falsepositive
BenchmarkTest12201,51,Statement.addBatch,sqli,falsepositive
BenchmarkTest16627,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest02186,64,Statement.execute,sqli,falsepositive
BenchmarkTest03412,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08991,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19692,54,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02121,70,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14047,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest16602,54,Statement.execute,sqli,falsepositive
BenchmarkTest21003,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12859,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest11576,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest03442,58,Statement.execute,sqli,falsepositive
BenchmarkTest10214,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest13412,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest14733,68,Statement.execute,sqli,falsepositive
BenchmarkTest04085,71,Statement.execute,sqli,falsepositive
BenchmarkTest14728,68,Statement.addBatch,sqli,falsepositive
BenchmarkTest20998,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest01488,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13457,50,Statement.execute,sqli,falsepositive
BenchmarkTest17217,50,Statement.execute,sqli,falsepositive
BenchmarkTest20988,51,Statement.execute,sqli,falsepositive
BenchmarkTest07157,57,Statement.execute,sqli,falsepositive
BenchmarkTest14050,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09051,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14688,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09689,54,Statement.execute,sqli,falsepositive
BenchmarkTest02736,64,Connection.prepareCall,sqli,falsepositive
BenchmarkTest18448,54,Statement.addBatch,sqli,falsepositive
BenchmarkTest12226,51,Statement.executeQuery,sqli,falsepositive
BenchmarkTest16612,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest12852,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest10290,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20295,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20302,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05296,59,Statement.execute,sqli,falsepositive
BenchmarkTest10242,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07104,53,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12156,51,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20943,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01558,60,Statement.executeQuery,sqli,falsepositive
BenchmarkTest14065,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02151,62,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17202,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07152,54,Statement.execute,sqli,falsepositive
BenchmarkTest05906,62,Statement.execute,sqli,falsepositive
BenchmarkTest11558,54,Statement.execute,sqli,falsepositive
BenchmarkTest08373,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14125,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07190,53,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14673,68,Connection.prepareCall,sqli,falsepositive
BenchmarkTest09674,54,Statement.execute,sqli,falsepositive
BenchmarkTest00893,76,Statement.execute,sqli,falsepositive
BenchmarkTest15308,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest01483,58,Connection.prepareCall,sqli,falsepositive
BenchmarkTest07730,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04635,62,Connection.prepareCall,sqli,falsepositive
BenchmarkTest16549,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest20320,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10257,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest06562,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest21023,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest04075,63,Statement.addBatch,sqli,falsepositive
BenchmarkTest07167,61,Statement.execute,sqli,falsepositive
BenchmarkTest17825,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12166,51,Connection.prepareCall,sqli,falsepositive
BenchmarkTest09699,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest13419,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20978,51,Statement.execute,sqli,falsepositive
BenchmarkTest17853,55,Statement.executeQuery,sqli,falsepositive
BenchmarkTest14115,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest09714,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest18471,54,Statement.execute,sqli,falsepositive
BenchmarkTest20355,50,Statement.execute,sqli,falsepositive
BenchmarkTest00865,76,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09028,54,Statement.execute,sqli,falsepositive
BenchmarkTest07142,54,Statement.execute,sqli,falsepositive
BenchmarkTest20991,51,Statement.execute,sqli,falsepositive
BenchmarkTest00915,84,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest03457,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest02852,70,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest20953,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04040,65,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07740,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest05318,59,Statement.executeQuery,sqli,falsepositive
BenchmarkTest02764,75,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15954,54,Statement.execute,sqli,falsepositive
BenchmarkTest14040,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13495,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest05268,72,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07180,54,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07129,61,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11489,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest03451,52,Statement.execute,sqli,truepositive
BenchmarkTest19655,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest08949,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest09645,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17834,55,Statement.execute,sqli,truepositive
BenchmarkTest04679,56,Statement.addBatch,sqli,truepositive
BenchmarkTest04084,57,Statement.execute,sqli,truepositive
BenchmarkTest06493,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest01542,52,Statement.execute,sqli,truepositive
BenchmarkTest11492,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest17784,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest19009,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest06543,60,Statement.executeQuery,sqli,truepositive
BenchmarkTest04682,56,Statement.execute,sqli,truepositive
BenchmarkTest16553,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10213,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest19060,51,Statement.addBatch,sqli,truepositive
BenchmarkTest01492,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12185,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18477,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest13476,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12235,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10846,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest05910,56,Statement.execute,sqli,truepositive
BenchmarkTest08389,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12833,54,Statement.execute,sqli,truepositive
BenchmarkTest08439,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest08987,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15350,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest05262,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13438,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16591,54,Statement.execute,sqli,truepositive
BenchmarkTest07721,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest02160,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02147,62,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05287,54,Statement.addBatch,sqli,truepositive
BenchmarkTest15935,54,Statement.addBatch,sqli,truepositive
BenchmarkTest12160,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest02833,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07746,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05935,60,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18490,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest20336,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15337,50,Statement.executeQuery,sqli,truepositive
BenchmarkTest04021,58,Connection.prepareCall,sqli,truepositive
BenchmarkTest02850,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19668,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16599,54,Statement.execute,sqli,truepositive
BenchmarkTest01547,53,Statement.execute,sqli,truepositive
BenchmarkTest02146,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09029,54,Statement.execute,sqli,truepositive
BenchmarkTest16554,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04115,57,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09716,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02129,62,Connection.prepareCall,sqli,truepositive
BenchmarkTest15910,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05277,59,Connection.prepareStatement,sqli,truepositive
BenchmarkTest12824,54,Statement.execute,sqli,truepositive
BenchmarkTest00903,78,Statement.execute,sqli,truepositive
BenchmarkTest13485,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00881,76,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04031,57,Connection.prepareCall,sqli,truepositive
BenchmarkTest01564,53,Statement.executeUpdate,sqli,truepositive
BenchmarkTest09632,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest17840,55,Statement.execute,sqli,truepositive
BenchmarkTest12807,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05294,59,Statement.execute,sqli,truepositive
BenchmarkTest19685,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05902,62,Statement.execute,sqli,truepositive
BenchmarkTest19105,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest00115,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10939,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04695,62,Statement.execute,sqli,truepositive
BenchmarkTest20300,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest09677,54,Statement.execute,sqli,truepositive
BenchmarkTest12199,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04076,57,Statement.addBatch,sqli,truepositive
BenchmarkTest00216,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17170,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest15955,54,Statement.execute,sqli,truepositive
BenchmarkTest07747,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest01502,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20362,50,Statement.execute,sqli,truepositive
BenchmarkTest02180,57,Statement.execute,sqli,truepositive
BenchmarkTest17254,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15285,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11572,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12154,51,Connection.prepareCall,sqli,truepositive
