class,line,callee,type,label
BenchmarkTest04520,75,Runtime.exec,cmdi,falsepositive
BenchmarkTest07364,67,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest15188,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest15770,67,Runtime.exec,cmdi,truepositive
BenchmarkTest02016,73,Runtime.exec,cmdi,truepositive
BenchmarkTest16032,53,DirContext.search,ldapi,falsepositive
BenchmarkTest10851,55,Connection.prepareCall,sqli,truepositive
BenchmarkTest06551,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15172,63,Runtime.exec,cmdi,truepositive
BenchmarkTest17861,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04674,57,Statement.addBatch,sqli,truepositive
BenchmarkTest09058,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17027,51,Runtime.exec,cmdi,truepositive
BenchmarkTest02866,61,XPath.evaluate,xpathi,falsepositive
BenchmarkTest12400,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01484,66,Connection.prepareCall,sqli,falsepositive
BenchmarkTest12019,64,Runtime.exec,cmdi,truepositive
BenchmarkTest05754,66,Runtime.exec,cmdi,truepositive
BenchmarkTest18906,64,Runtime.exec,cmdi,truepositive
BenchmarkTest01585,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest05131,72,Runtime.exec,cmdi,falsepositive
BenchmarkTest19700,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14775,67,XPath.compile,xpathi,falsepositive
BenchmarkTest06000,56,DirContext.search,ldapi,falsepositive
BenchmarkTest02614,65,Runtime.exec,cmdi,truepositive
BenchmarkTest00621,81,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest08973,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02794,60,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15307,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20294,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest02202,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest17411,54,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest03393,60,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest13295,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest17666,68,Runtime.exec,cmdi,truepositive
BenchmarkTest03251,54,Runtime.exec,cmdi,truepositive
BenchmarkTest00920,71,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15899,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest00876,83,Connection.prepareStatement,sqli,truepositive
BenchmarkTest08604,52,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest09496,67,Runtime.exec,cmdi,truepositive
BenchmarkTest20454,50,DirContext.search,ldapi,falsepositive
BenchmarkTest04671,75,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17823,55,Connection.prepareStatement,sqli,truepositive
BenchmarkTest11534,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19546,67,Runtime.exec,cmdi,truepositive
BenchmarkTest02756,64,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest18422,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20341,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02158,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17068,52,Runtime.exec,cmdi,truepositive
BenchmarkTest04038,63,Connection.prepareStatement,sqli,truepositive
BenchmarkTest19285,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04120,62,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02800,69,Statement.execute,sqli,truepositive
BenchmarkTest10291,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest18488,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest14051,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03890,70,Runtime.exec,cmdi,truepositive
BenchmarkTest16428,56,Runtime.exec,cmdi,truepositive
BenchmarkTest08447,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12828,54,Statement.execute,sqli,falsepositive
BenchmarkTest10111,62,Runtime.exec,cmdi,truepositive
BenchmarkTest05855,61,Connection.prepareCall,sqli,truepositive
BenchmarkTest03908,71,Runtime.exec,cmdi,truepositive
BenchmarkTest05270,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10029,59,ProcessBuilder,cmdi,truepositive
BenchmarkTest09017,54,Statement.addBatch,sqli,truepositive
BenchmarkTest05273,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15905,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00325,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest16400,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest13292,63,Runtime.exec,cmdi,falsepositive
BenchmarkTest10750,57,Runtime.exec,cmdi,truepositive
BenchmarkTest10026,60,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest08746,65,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest01371,84,Runtime.exec,cmdi,truepositive
BenchmarkTest18189,63,ProcessBuilder,cmdi,falsepositive
BenchmarkTest11531,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest04035,58,Connection.prepareStatement,sqli,truepositive
BenchmarkTest13182,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest10294,50,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest14778,67,XPath.evaluate,xpathi,falsepositive
BenchmarkTest09700,54,Statement.executeQuery,sqli,falsepositive
BenchmarkTest00734,87,Runtime.exec,cmdi,truepositive
BenchmarkTest13481,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12246,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16696,48,DirContext.search,ldapi,truepositive
BenchmarkTest01075,64,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest03166,82,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest09401,63,ProcessBuilder,cmdi,truepositive
BenchmarkTest04633,62,Connection.prepareCall,sqli,truepositive
BenchmarkTest05716,76,Runtime.exec,cmdi,truepositive
BenchmarkTest11374,67,Runtime.exec,cmdi,truepositive
BenchmarkTest11377,66,Runtime.exec,cmdi,truepositive
BenchmarkTest18463,54,Statement.execute,sqli,falsepositive
BenchmarkTest16403,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest03921,59,Runtime.exec,cmdi,truepositive
BenchmarkTest12243,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15049,61,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest18460,54,Statement.execute,sqli,truepositive
BenchmarkTest02542,77,ProcessBuilder,cmdi,truepositive
BenchmarkTest11745,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest10451,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05858,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest03169,62,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest13468,50,Statement.execute,sqli,falsepositive
BenchmarkTest16693,49,DirContext.search,ldapi,truepositive
BenchmarkTest15348,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01374,69,Runtime.exec,cmdi,truepositive
BenchmarkTest07807,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12841,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07191,53,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest13002,48,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest05896,59,Statement.addBatch,sqli,truepositive
BenchmarkTest08831,67,Runtime.exec,cmdi,truepositive
BenchmarkTest09880,48,InitialDirContext.search,ldapi,truepositive
BenchmarkTest17200,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20923,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07521,76,ProcessBuilder,cmdi,truepositive
BenchmarkTest05943,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest12158,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest13169,60,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest04885,57,InitialDirContext.search,ldapi,truepositive
BenchmarkTest04548,77,Runtime.exec,cmdi,falsepositive
BenchmarkTest20926,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest08998,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15430,52,DirContext.search,ldapi,falsepositive
BenchmarkTest12205,51,Statement.execute,sqli,truepositive
BenchmarkTest08818,56,Runtime.exec,cmdi,truepositive
BenchmarkTest11748,50,InitialDirContext.search,ldapi,truepositive
BenchmarkTest13301,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest07137,59,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest07735,68,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05046,80,ProcessBuilder,cmdi,falsepositive
BenchmarkTest08233,51,Runtime.exec,cmdi,falsepositive
BenchmarkTest13254,52,Runtime.exec,cmdi,truepositive
BenchmarkTest15943,54,Statement.execute,sqli,truepositive
BenchmarkTest20328,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15345,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10964,54,XPath.evaluate,xpathi,falsepositive
BenchmarkTest01745,60,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest05345,52,XPath.evaluate,xpathi,truepositive
BenchmarkTest02171,61,Statement.execute,sqli,truepositive
BenchmarkTest12171,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest09030,54,Statement.execute,sqli,truepositive
BenchmarkTest15062,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest07820,67,XPath.evaluate,xpathi,truepositive
BenchmarkTest02753,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest16142,52,InitialDirContext.search,ldapi,truepositive
BenchmarkTest19543,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest19829,49,DirContext.search,ldapi,truepositive
BenchmarkTest18431,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14763,68,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15980,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest13262,63,Runtime.exec,cmdi,truepositive
BenchmarkTest05708,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest00911,76,Statement.executeQuery,sqli,falsepositive
BenchmarkTest10880,55,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest11501,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest20985,51,Statement.execute,sqli,falsepositive
BenchmarkTest04641,70,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest17832,55,Statement.execute,sqli,falsepositive
BenchmarkTest19030,51,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05956,55,XPath.evaluate,xpathi,truepositive
BenchmarkTest07772,68,Statement.execute,sqli,falsepositive
BenchmarkTest18245,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest05240,58,Connection.prepareCall,sqli,truepositive
BenchmarkTest00839,78,Connection.prepareCall,sqli,truepositive
BenchmarkTest03424,58,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest09624,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest11546,54,Statement.execute,sqli,truepositive
BenchmarkTest06469,66,Connection.prepareCall,sqli,falsepositive
BenchmarkTest10131,52,Runtime.exec,cmdi,truepositive
BenchmarkTest09510,67,Runtime.exec,cmdi,truepositive
BenchmarkTest18493,53,XPath.compile,xpathi,truepositive
BenchmarkTest14131,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest07271,66,DirContext.search,ldapi,truepositive
BenchmarkTest10947,55,Statement.executeUpdate,sqli,truepositive
BenchmarkTest15677,65,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest08371,50,Connection.prepareCall,sqli,truepositive
BenchmarkTest03608,60,InitialDirContext.search,ldapi,truepositive
BenchmarkTest20353,50,Statement.execute,sqli,falsepositive
BenchmarkTest05285,53,Connection.prepareStatement,sqli,truepositive
BenchmarkTest14677,68,Connection.prepareCall,sqli,truepositive
BenchmarkTest00207,56,Runtime.exec,cmdi,truepositive
BenchmarkTest16045,52,DirContext.search,ldapi,truepositive
BenchmarkTest05872,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest06238,66,ProcessBuilder,cmdi,truepositive
BenchmarkTest07524,76,ProcessBuilder,cmdi,falsepositive
BenchmarkTest03925,60,Runtime.exec,cmdi,truepositive
BenchmarkTest07610,81,Runtime.exec,cmdi,truepositive
BenchmarkTest07154,59,Statement.execute,sqli,falsepositive
BenchmarkTest12816,54,Statement.execute,sqli,falsepositive
BenchmarkTest15429,52,DirContext.search,ldapi,falsepositive
BenchmarkTest15362,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest16601,54,Statement.execute,sqli,truepositive
BenchmarkTest16393,67,Runtime.exec,cmdi,truepositive
BenchmarkTest09686,54,Statement.execute,sqli,truepositive
BenchmarkTest12145,51,Connection.prepareCall,sqli,truepositive
BenchmarkTest06369,57,Runtime.exec,cmdi,truepositive
BenchmarkTest12663,66,Runtime.exec,cmdi,falsepositive
BenchmarkTest06942,56,Runtime.exec,cmdi,falsepositive
BenchmarkTest17061,52,Runtime.exec,cmdi,truepositive
BenchmarkTest03469,58,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest08455,49,XPath.compile,xpathi,falsepositive
BenchmarkTest10446,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest01555,60,Statement.executeQuery,sqli,truepositive
BenchmarkTest10902,55,Statement.execute,sqli,truepositive
BenchmarkTest08140,58,ProcessBuilder,cmdi,truepositive
BenchmarkTest02739,56,Connection.prepareCall,sqli,truepositive
BenchmarkTest13493,50,Statement.executeUpdate,sqli,truepositive
BenchmarkTest04023,63,Connection.prepareCall,sqli,falsepositive
BenchmarkTest14059,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest12045,53,Runtime.exec,cmdi,truepositive
BenchmarkTest11563,54,Statement.executeQuery,sqli,truepositive
BenchmarkTest14746,68,Statement.execute,sqli,truepositive
BenchmarkTest03772,67,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest20940,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20083,61,ProcessBuilder.command,cmdi,falsepositive
BenchmarkTest09708,54,Statement.executeUpdate,sqli,truepositive
BenchmarkTest19676,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest20298,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest06471,52,Connection.prepareCall,sqli,truepositive
BenchmarkTest15293,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00872,71,Connection.prepareStatement,sqli,truepositive
BenchmarkTest02786,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest15947,54,Statement.execute,sqli,truepositive
BenchmarkTest20370,50,Statement.execute,sqli,truepositive
BenchmarkTest11362,55,Runtime.exec,cmdi,falsepositive
BenchmarkTest15801,56,Runtime.exec,cmdi,truepositive
BenchmarkTest16415,67,Runtime.exec,cmdi,truepositive
BenchmarkTest14092,51,Statement.execute,sqli,falsepositive
BenchmarkTest02199,75,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest03610,61,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest06508,60,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest06538,58,Statement.execute,sqli,falsepositive
BenchmarkTest15159,63,Runtime.exec,cmdi,truepositive
BenchmarkTest12162,51,Connection.prepareCall,sqli,falsepositive
BenchmarkTest12393,53,InitialDirContext.search,ldapi,truepositive
BenchmarkTest05741,88,Runtime.exec,cmdi,falsepositive
BenchmarkTest14446,77,ProcessBuilder,cmdi,falsepositive
BenchmarkTest04123,61,XPath.compile,xpathi,truepositive
BenchmarkTest12231,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest07811,68,Statement.executeUpdate,sqli,truepositive
BenchmarkTest02154,56,Connection.prepareStatement,sqli,truepositive
BenchmarkTest17646,57,Runtime.exec,cmdi,truepositive
BenchmarkTest01471,66,Connection.prepareCall,sqli,falsepositive
BenchmarkTest04068,57,Connection.prepareStatement,sqli,truepositive
BenchmarkTest00708,83,Runtime.exec,cmdi,truepositive
BenchmarkTest07586,70,Runtime.exec,cmdi,truepositive
BenchmarkTest16545,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest04539,82,Runtime.exec,cmdi,truepositive
BenchmarkTest20938,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest04269,56,InitialDirContext.search,ldapi,truepositive
BenchmarkTest17014,52,Runtime.exec,cmdi,falsepositive
BenchmarkTest18880,52,Runtime.exec,cmdi,truepositive
BenchmarkTest03271,65,Runtime.exec,cmdi,truepositive
BenchmarkTest08224,52,Runtime.exec,cmdi,truepositive
BenchmarkTest05624,71,ProcessBuilder,cmdi,truepositive
BenchmarkTest00269,49,DirContext.search,ldapi,truepositive
BenchmarkTest14716,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest03385,53,Connection.prepareCall,sqli,truepositive
BenchmarkTest10716,68,Runtime.exec,cmdi,truepositive
BenchmarkTest01510,52,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05939,75,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest15794,67,Runtime.exec,cmdi,falsepositive
BenchmarkTest19092,51,Statement.executeUpdate,sqli,truepositive
BenchmarkTest10245,50,Connection.prepareStatement,sqli,truepositive
BenchmarkTest10362,53,DirContext.search,ldapi,truepositive
BenchmarkTest04708,56,Statement.executeUpdate,sqli,truepositive
BenchmarkTest01741,74,InitialDirContext.search,ldapi,truepositive
BenchmarkTest08269,52,Runtime.exec,cmdi,truepositive
BenchmarkTest07739,68,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest02741,75,Connection.prepareCall,sqli,falsepositive
BenchmarkTest12394,53,InitialDirContext.search,ldapi,falsepositive
BenchmarkTest18446,54,Statement.addBatch,sqli,truepositive
BenchmarkTest01556,52,Statement.executeQuery,sqli,truepositive
BenchmarkTest18902,64,Runtime.exec,cmdi,falsepositive
BenchmarkTest09639,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest18193,62,ProcessBuilder,cmdi,falsepositive
BenchmarkTest03272,78,Runtime.exec,cmdi,truepositive
BenchmarkTest00208,56,Runtime.exec,cmdi,truepositive
BenchmarkTest16933,59,ProcessBuilder,cmdi,truepositive
BenchmarkTest11593,53,XPath.compile,xpathi,truepositive
BenchmarkTest04485,66,Runtime.exec,cmdi,truepositive
BenchmarkTest17847,55,Statement.execute,sqli,falsepositive
BenchmarkTest17189,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest19113,50,XPath.compile,xpathi,truepositive
BenchmarkTest01990,72,Runtime.exec,cmdi,falsepositive
BenchmarkTest20184,63,Runtime.exec,cmdi,truepositive
BenchmarkTest07169,59,Statement.execute,sqli,falsepositive
BenchmarkTest07625,81,Runtime.exec,cmdi,falsepositive
BenchmarkTest19659,54,Connection.prepareCall,sqli,falsepositive
BenchmarkTest02223,61,XPath.compile,xpathi,truepositive
BenchmarkTest03773,80,ProcessBuilder.command,cmdi,truepositive
BenchmarkTest20955,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest15929,54,Connection.prepareStatement,sqli,truepositive
BenchmarkTest05241,54,Connection.prepareCall,sqli,truepositive
BenchmarkTest12214,51,Statement.execute,sqli,falsepositive
BenchmarkTest01511,71,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest21021,51,Statement.executeUpdate,sqli,falsepositive
BenchmarkTest06340,64,Runtime.exec,cmdi,truepositive
BenchmarkTest12192,51,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest20319,50,Connection.prepareStatement,sqli,falsepositive
BenchmarkTest10215,50,Connection.prepareCall,sqli,falsepositive
BenchmarkTest05909,64,Statement.execute,sqli,truepositive
BenchmarkTest00710,86,Runtime.exec,cmdi,truepositive
